subgroup,modeldate,startdate,enddate,pollster,grade,samplesize,population,weight,influence,dem,rep,adjusted_dem,adjusted_rep,multiversions,tracking,url,poll_id,question_id,createddate,timestamp
All polls,4/23/2018,3/1/2018,3/5/2018,Morning Consult,"",1993,rv,.371307,.0196101,44,37,48.28529,37.94889,"","",https://morningconsult.com/wp-content/uploads/2018/03/180303_crosstabs_POLITICO_v1_DK-1.pdf,50991,80665,3/6/2018,18:00:15 23 Apr 2018
All polls,4/23/2018,3/2/2018,3/6/2018,Ipsos,A-,2457,rv,.2038406,.012251,43,36.1,47.39788,40.23436,"",T,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,51004,80686,3/7/2018,18:00:15 23 Apr 2018
All polls,4/23/2018,3/2/2018,3/5/2018,Monmouth University,A+,708,rv,1.495376,.1367649,50,41,49.04401,40.03037,"","",https://www.monmouth.edu/polling-institute/documents/monmouthpoll_us_030718.pdf/,50994,80673,3/6/2018,18:00:15 23 Apr 2018
All polls,4/23/2018,3/3/2018,3/5/2018,Quinnipiac University,A-,1122,rv,1.127163,.0793141,48,38,45.64606,37.80101,"","",https://poll.qu.edu/images/polling/us/us03072018_uplm87.pdf/,50995,80674,3/6/2018,18:00:15 23 Apr 2018
All polls,4/23/2018,3/3/2018,3/7/2018,Ipsos,A-,2818,rv,.2324051,.0149174,42.5,36.5,46.89788,40.63436,"",T,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,51003,80685,3/8/2018,18:00:15 23 Apr 2018
All polls,4/23/2018,3/4/2018,3/6/2018,YouGov,B,1302,rv,.5368456,.0336682,43,37,48.0789,40.23223,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/zq33h2ipcl/econTabReport.pdf,50992,80668,3/7/2018,18:00:15 23 Apr 2018
All polls,4/23/2018,3/4/2018,3/8/2018,Ipsos,A-,2864,rv,.2352584,.0160566,41.8,36.8,46.19788,40.93436,"",T,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,51002,80684,3/9/2018,18:00:15 23 Apr 2018
All polls,4/23/2018,3/4/2018,3/8/2018,Lake/Tarrance,"",1000,rv,1.244805,.129242,49,40,48.64022,39.3395,"","",https://mediarelations.gwu.edu/sites/mediarelations.gwu.edu/files/GWBattlegroundPoll63-questionnaire.pdf,51011,80703,3/9/2018,18:00:15 23 Apr 2018
All polls,4/23/2018,3/5/2018,3/9/2018,Ipsos,A-,2853,rv,.2338813,.0169043,41.8,36.3,46.19788,40.43436,"",T,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,51015,80707,3/10/2018,18:00:15 23 Apr 2018
All polls,4/23/2018,3/6/2018,3/10/2018,Ipsos,A-,2355,rv,.1929279,.0161225,41.1,36.9,45.49788,41.03436,"",T,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,51014,80706,3/11/2018,18:00:15 23 Apr 2018
All polls,4/23/2018,3/7/2018,3/11/2018,Ipsos,A-,1534,rv,.125772,.0119256,42.8,33.3,47.19788,37.43436,"",T,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,51013,80705,3/12/2018,18:00:15 23 Apr 2018
All polls,4/23/2018,3/8/2018,3/12/2018,Morning Consult,"",1997,rv,.3807916,.0369094,43,36,47.28529,36.94889,"","",https://morningconsult.com/wp-content/uploads/2018/03/180312_crosstabs_POLITICO_v1_DK-2.pdf,51016,80721,3/13/2018,18:00:15 23 Apr 2018
All polls,4/23/2018,3/8/2018,3/12/2018,Ipsos,A-,1216,rv,.0998468,.0105904,43.2,34.2,47.59788,38.33436,"",T,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,51012,80704,3/13/2018,18:00:15 23 Apr 2018
All polls,4/23/2018,3/9/2018,3/13/2018,Ipsos,A-,1164,rv,.0957353,.0112339,43.2,34.8,47.59788,38.93436,"",T,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,51032,80746,3/14/2018,18:00:15 23 Apr 2018
All polls,4/23/2018,3/10/2018,3/14/2018,Ipsos,A-,1218,rv,.1003509,.0129114,43.6,35.3,47.99788,39.43436,"",T,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,51031,80745,3/15/2018,18:00:15 23 Apr 2018
All polls,4/23/2018,3/10/2018,3/13/2018,YouGov,B,1278,rv,.5310683,.0663107,43,38,48.0789,41.23223,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/y3tke5cxwy/econTabReport.pdf,51018,80725,3/14/2018,18:00:15 23 Apr 2018
All polls,4/23/2018,3/10/2018,3/14/2018,NBC News/Wall Street Journal,A-,930,rv,1.527302,.2593495,50,40,48.9256,38.61629,"","",http://msnbcmedia.msn.com/i/TODAY/z_Creative/18164%20NBCWSJ%20March%202018%20Social%20Trends%20Poll%20(Political%20Data%20Release).pdf,51033,80751,3/15/2018,18:00:15 23 Apr 2018
All polls,4/23/2018,3/11/2018,3/15/2018,Ipsos,A-,1265,rv,.1044222,.0146214,44.6,34.5,48.99788,38.63436,"",T,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,51030,80744,3/16/2018,18:00:15 23 Apr 2018
All polls,4/23/2018,3/12/2018,3/16/2018,Ipsos,A-,1381,rv,.1142223,.0172985,43.3,37,47.69788,41.13436,"",T,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,51042,80768,3/17/2018,18:00:15 23 Apr 2018
All polls,4/23/2018,3/13/2018,3/17/2018,Ipsos,A-,1336,rv,.1107136,.018042,40.9,37.4,45.29788,41.53436,"",T,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,51041,80767,3/18/2018,18:00:15 23 Apr 2018
All polls,4/23/2018,3/14/2018,3/18/2018,Ipsos,A-,1274,rv,.1057744,.0184646,41.3,36.8,45.69788,40.93436,"",T,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,51040,80766,3/19/2018,18:00:15 23 Apr 2018
All polls,4/23/2018,3/15/2018,3/19/2018,Ipsos,A-,1264,rv,.1051338,.0195826,41.1,37,45.49788,41.13436,"",T,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,51039,80765,3/20/2018,18:00:15 23 Apr 2018
All polls,4/23/2018,3/14/2018,3/19/2018,McLaughlin & Associates,C-,1000,lv,.8243063,.1884378,44,43,45.88377,40.50666,"","",http://mclaughlinonline.com/2018/03/20/march-2018-national-survey-results/,51047,80780,3/20/2018,18:00:15 23 Apr 2018
All polls,4/23/2018,3/15/2018,3/19/2018,Morning Consult,"",1994,rv,.3842543,.0663606,42,38,46.28529,38.94889,"","",https://morningconsult.com/wp-content/uploads/2018/03/180322_crosstabs_POLITICO_v1_DK.pdf,51044,80775,3/20/2018,18:00:15 23 Apr 2018
All polls,4/23/2018,3/16/2018,3/20/2018,Quinnipiac University,A-,1291,rv,1.411111,.3090967,49,43,46.64606,42.80101,"","",https://poll.qu.edu/national/release-detail?ReleaseID=2529,51045,80777,3/21/2018,18:00:15 23 Apr 2018
All polls,4/23/2018,3/16/2018,3/20/2018,Ipsos,A-,1342,rv,.1118184,.0221461,40.2,36.9,44.59788,41.03436,"",T,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,51057,80803,3/21/2018,18:00:15 23 Apr 2018
All polls,4/23/2018,3/18/2018,3/20/2018,YouGov,B,1284,rv,.5428521,.1103492,44,38,49.0789,41.23223,"","",http://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/p86tnmatk6/econTabReport.pdf,51048,80783,3/21/2018,18:00:15 23 Apr 2018
All polls,4/23/2018,3/17/2018,3/21/2018,Ipsos,A-,1869,rv,.1560231,.0327515,40.6,35.7,44.99788,39.83436,"",T,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,51056,80802,3/22/2018,18:00:15 23 Apr 2018
All polls,4/23/2018,3/18/2018,3/21/2018,Fox News,A,1014,rv,1.745953,.4970472,46,41,45.92467,40.9214,"","",http://www.foxnews.com/politics/2018/03/25/fox-news-poll-gap-narrows-on-2018-vote-preference.html,51058,80800,3/22/2018,18:00:15 23 Apr 2018
All polls,4/23/2018,3/19/2018,3/21/2018,Marist College,A,1015,rv,1.720166,.4607566,44,39,44.08505,39.30987,"","",http://maristpoll.marist.edu/wp-content/misc/usapolls/us180320_KOC/Marist%20Poll%20National%20Nature%20of%20the%20Sample%20and%20Tables_March%2023.%202018.pdf#page=3,51052,80790,3/22/2018,18:00:15 23 Apr 2018
All polls,4/23/2018,3/18/2018,3/22/2018,Ipsos,A-,2757,rv,.2307794,.0511767,41.8,34,46.19788,38.13436,"",T,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,51055,80801,3/23/2018,18:00:15 23 Apr 2018
All polls,4/23/2018,3/14/2018,3/25/2018,PRRI,"",2020,a,1.37382,.3929386,42,36,43.87938,37.51461,"","",https://www.prri.org/wp-content/uploads/2018/04/Abortion-and-Contraception-Topline.pdf,52196,82357,3/26/2018,18:00:15 23 Apr 2018
All polls,4/23/2018,3/19/2018,3/23/2018,Ipsos,A-,2848,rv,.2394982,.055905,41.6,33.7,45.99788,37.83436,"",T,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,51205,81004,3/24/2018,18:00:15 23 Apr 2018
All polls,4/23/2018,3/20/2018,3/24/2018,Ipsos,A-,2809,rv,.2377834,.0582287,41.3,33.6,45.69788,37.73436,"",T,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,51204,81003,3/25/2018,18:00:15 23 Apr 2018
All polls,4/23/2018,3/21/2018,3/25/2018,Ipsos,A-,2760,rv,.2356508,.0603493,40.9,33.8,45.29788,37.93436,"",T,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,51203,81002,3/26/2018,18:00:15 23 Apr 2018
All polls,4/23/2018,3/22/2018,3/26/2018,Ipsos,A-,2244,rv,.1936227,.0517072,41.2,34.3,45.59788,38.43436,"",T,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,51202,81001,3/27/2018,18:00:15 23 Apr 2018
All polls,4/23/2018,3/22/2018,3/25/2018,CNN/SSRS,"",913,rv,1.275192,.4132453,50,44,47.09902,42.53531,"","",http://cdn.cnn.com/cnn/2018/images/03/29/rel4c.-.2018.pdf,51063,81064,3/26/2018,18:00:15 23 Apr 2018
All polls,4/23/2018,3/23/2018,3/25/2018,Public Policy Polling,B+,846,rv,1.258606,.4195072,50,39,48.52198,38.70398,"","",https://www.publicpolicypolling.com/wp-content/uploads/2018/03/PPP_Release_National_32718.pdf,51065,80815,3/26/2018,18:00:15 23 Apr 2018
All polls,4/23/2018,3/23/2018,3/27/2018,Ipsos,A-,1393,rv,.1216144,.0337919,41.6,35.5,45.99788,39.63436,"",T,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,51292,81132,3/28/2018,18:00:15 23 Apr 2018
All polls,4/23/2018,3/24/2018,3/28/2018,Ipsos,A-,1289,rv,.1138532,.0328798,42.6,36.8,46.99788,40.93436,"",T,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,51291,81131,3/29/2018,18:00:15 23 Apr 2018
All polls,4/23/2018,3/25/2018,3/27/2018,YouGov,B,1330,rv,.5785456,.1657576,42,35,47.0789,38.23223,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/4e7f92zbz6/econTabReport.pdf,51208,81014,3/28/2018,18:00:15 23 Apr 2018
All polls,4/23/2018,3/26/2018,3/27/2018,Morning Consult,"",1997,rv,.3868571,.1145868,41,37,45.28529,37.94889,"","",https://www.politico.com/f/?id=00000162-696d-d2f7-adef-efeff5c90001,51207,81013,3/28/2018,18:00:15 23 Apr 2018
All polls,4/23/2018,3/25/2018,3/29/2018,Ipsos,A-,1325,rv,.1183599,.0355015,42.9,38.4,47.29788,42.53436,"",T,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,51290,81130,3/30/2018,18:00:15 23 Apr 2018
All polls,4/23/2018,3/26/2018,3/30/2018,Ipsos,A-,1451,rv,.1307168,.0436923,44.8,36.8,49.19788,40.93436,"",T,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,51601,81580,3/31/2018,18:00:15 23 Apr 2018
All polls,4/23/2018,3/27/2018,3/29/2018,Harris Interactive,C-,1340,rv,.8760549,.3343195,45,34,46.75982,35.9236,"","",http://harvardharrispoll.com/wp-content/uploads/2018/04/Final_HHP_March2018_RegisteredVoters_Xtabs_LR_Approval.pdf,51584,81548,3/30/2018,18:00:15 23 Apr 2018
All polls,4/23/2018,3/27/2018,3/31/2018,Ipsos,A-,1404,rv,.1276053,.0470253,45.3,34.8,49.69788,38.93436,"",T,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,51600,81579,4/1/2018,18:00:15 23 Apr 2018
All polls,4/23/2018,3/25/2018,4/2/2018,Greenberg Quinlan Rosner (Democracy Corps),B-,699,lv,1.016799,.4475094,47,41,46.18183,39.77287,"","",http://www.democracycorps.com/attachments/article/1081/Dcor_GR_AFT_National%20RV%20Phone_FQ_040218.pdf,51626,81638,4/3/2018,18:00:15 23 Apr 2018
All polls,4/23/2018,3/28/2018,4/1/2018,Ipsos,A-,1328,rv,.1218417,.0490654,44.2,35.1,48.59788,39.23436,"",T,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,51599,81578,4/2/2018,18:00:15 23 Apr 2018
All polls,4/23/2018,3/29/2018,4/1/2018,Morning Consult,"",1997,rv,.3972466,.1729486,41,37,45.28529,37.94889,"","",https://morningconsult.com/wp-content/uploads/2018/04/180339_crosstabs_POLITICO_v1_DK-2.pdf,51602,81582,4/2/2018,18:00:15 23 Apr 2018
All polls,4/23/2018,3/29/2018,4/2/2018,Ipsos,A-,1576,rv,.1460981,.0638007,43,34.6,47.39788,38.73436,"",T,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,51598,81577,4/3/2018,18:00:15 23 Apr 2018
All polls,4/23/2018,3/30/2018,4/3/2018,Ipsos,A-,1520,rv,.1425679,.0670715,42.8,34,47.19788,38.13436,"",T,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,51610,81593,4/4/2018,18:00:15 23 Apr 2018
All polls,4/23/2018,3/31/2018,4/4/2018,Ipsos,A-,1444,rv,.1372245,.0691605,44.1,32.7,48.49788,36.83436,"",T,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,51609,81592,4/5/2018,18:00:15 23 Apr 2018
All polls,4/23/2018,4/1/2018,4/3/2018,YouGov,B,1244,rv,.5668622,.2868003,43,36,48.0789,39.23223,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/maf7idof71/econTabReport.pdf,51603,81585,4/4/2018,18:00:15 23 Apr 2018
All polls,4/23/2018,4/1/2018,4/5/2018,Ipsos,A-,1454,rv,.1401715,.0753226,43.1,32.7,47.49788,36.83436,"",T,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,51608,81591,4/6/2018,18:00:15 23 Apr 2018
All polls,4/23/2018,4/2/2018,4/6/2018,Ipsos,A-,1459,rv,.1428593,.08151,43.3,33.1,47.69788,37.23436,"",T,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,51623,81627,4/7/2018,18:00:15 23 Apr 2018
All polls,4/23/2018,4/3/2018,4/7/2018,Ipsos,A-,1247,rv,.1241631,.0749482,45.8,32.1,50.19788,36.23436,"",T,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,51622,81626,4/8/2018,18:00:15 23 Apr 2018
All polls,4/23/2018,4/5/2018,4/7/2018,Morning Consult,"",1994,rv,.4381233,.2787023,42,36,46.28529,36.94889,"","",https://www.politico.com/f/?id=00000162-b16f-d2e5-ade3-f17f40cc0000,51618,81613,4/8/2018,18:00:15 23 Apr 2018
All polls,4/23/2018,4/4/2018,4/8/2018,Ipsos,A-,1253,rv,.126992,.0808434,45.3,31.7,49.69788,35.83436,"",T,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,51621,81625,4/9/2018,18:00:15 23 Apr 2018
All polls,4/23/2018,4/5/2018,4/9/2018,Ipsos,A-,1230,rv,.1270276,.0850452,42.8,33.2,47.19788,37.33436,"",T,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,51620,81624,4/10/2018,18:00:15 23 Apr 2018
All polls,4/23/2018,4/6/2018,4/9/2018,Quinnipiac University,A-,1181,rv,1.545103,1.108793,46,43,43.64606,42.80101,"","",https://poll.qu.edu/national/release-detail?ReleaseID=2535,51616,81615,4/10/2018,18:00:15 23 Apr 2018
All polls,4/23/2018,4/6/2018,4/10/2018,Ipsos,A-,1220,rv,.1285319,.0902742,43.5,33.6,47.89788,37.73436,"",T,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,51633,81646,4/11/2018,18:00:15 23 Apr 2018
All polls,4/23/2018,4/7/2018,4/11/2018,Ipsos,A-,1257,rv,.135257,.0994377,44.5,34.4,48.89788,38.53436,"",T,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,51632,81645,4/12/2018,18:00:15 23 Apr 2018
All polls,4/23/2018,4/8/2018,4/9/2018,Rasmussen Reports/Pulse Opinion Research,C+,1000,lv,.9720113,.7357202,45,40,45.24851,39.73463,"","",http://www.rasmussenreports.com/public_content/politics/mood_of_america/generic_congressional_ballot,51624,81632,4/10/2018,18:00:15 23 Apr 2018
All polls,4/23/2018,4/8/2018,4/10/2018,YouGov,B,1292,rv,.6507627,.4801571,44,36,49.0789,39.23223,"","",http://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/3g689cgf7m/econTabReport.pdf,51619,81614,4/11/2018,18:00:15 23 Apr 2018
All polls,4/23/2018,4/8/2018,4/11/2018,ABC News/Washington Post,A+,865,rv,1.686449,1.33858,47,43,45.27748,41.75616,"","",https://www.washingtonpost.com/page/2010-2019/WashingtonPost/2018/04/16/National-Politics/Polling/question_20317.xml?uuid=CucQrkFlEeiy3LCkA-RyCg,51634,81659,4/12/2018,18:00:15 23 Apr 2018
All polls,4/23/2018,4/8/2018,4/12/2018,Ipsos,A-,1273,rv,.1400496,.107563,43.5,35.1,47.89788,39.23436,"",T,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,51631,81644,4/13/2018,18:00:15 23 Apr 2018
All polls,4/23/2018,4/8/2018,4/11/2018,NBC News/Wall Street Journal,A-,720,rv,1.236606,.9756231,47,40,45.9256,38.61629,"","",http://msnbcmedia.msn.com/i/TODAY/z_Creative/NBCWSJAprilPoll41518Release.pdf,51635,81658,4/12/2018,18:00:15 23 Apr 2018
All polls,4/23/2018,4/9/2018,4/13/2018,Ipsos,A-,1293,rv,.1455307,.1165673,43.1,36,47.49788,40.13436,"",T,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,52200,82369,4/14/2018,18:00:15 23 Apr 2018
All polls,4/23/2018,4/10/2018,4/13/2018,Marist College,A,829,rv,1.497042,1.270984,44,39,44.08505,39.30987,"","",http://maristpoll.marist.edu/wp-content/misc/usapolls/us180410/Trump%20and%20Congress_NPR_PBS%20NewsHour_Marist%20Poll_National%20Nature%20of%20the%20Sample%20and%20Tables_April%202018.pdf,52202,82377,4/14/2018,18:00:15 23 Apr 2018
All polls,4/23/2018,4/10/2018,4/14/2018,Ipsos,A-,1267,rv,.1459869,.1217544,45.1,34.7,49.49788,38.83436,"",T,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,52199,82368,4/15/2018,18:00:15 23 Apr 2018
All polls,4/23/2018,4/11/2018,4/15/2018,Ipsos,A-,1281,rv,.1511991,.1311061,45,35,49.39788,39.13436,"",T,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,52198,82367,4/16/2018,18:00:15 23 Apr 2018
All polls,4/23/2018,4/12/2018,4/16/2018,Ipsos,A-,1268,rv,.1534186,.1381178,44.2,35.2,48.59788,39.33436,"",T,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,52197,82366,4/17/2018,18:00:15 23 Apr 2018
All polls,4/23/2018,4/13/2018,4/17/2018,Ipsos,A-,1239,rv,.1538114,.1435775,43.9,34.4,48.29788,38.53436,"",T,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,52292,82517,4/18/2018,18:00:15 23 Apr 2018
All polls,4/23/2018,4/12/2018,4/17/2018,Morning Consult,"",1917,rv,.5552683,.5177023,43,36,47.28529,36.94889,"","",https://www.politico.com/f/?id=00000162-d575-d05e-a3e6-fd75df1a0000,52203,82379,4/18/2018,18:00:15 23 Apr 2018
All polls,4/23/2018,4/14/2018,4/18/2018,Ipsos,A-,1206,rv,.1538324,.1487095,44.8,33.1,49.19788,37.23436,"",T,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,52291,82516,4/19/2018,18:00:15 23 Apr 2018
All polls,4/23/2018,4/15/2018,4/17/2018,YouGov,B,1274,rv,.7638918,.7386252,43,38,48.0789,41.23223,"","",http://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/4l31gznvf1/econTabReport.pdf,52205,82383,4/18/2018,18:00:15 23 Apr 2018
All polls,4/23/2018,4/15/2018,4/19/2018,Ipsos,A-,1260,rv,.8269849,.8269849,42.4,35.6,46.79788,39.73436,"",T,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,52290,82515,4/20/2018,18:00:15 23 Apr 2018
Adults,4/23/2018,4/22/2017,4/25/2017,CNN/Opinion Research Corp.,A-,1009,a,1.628007,0,50,41,49.8765,40.92924,"","",http://www.cnn.com/2017/04/28/politics/poll-congress-health-care-repeal-replace-unlikely/index.html,49668,78158,4/26/2017,18:00:17 23 Apr 2018
Adults,4/23/2018,5/19/2017,5/23/2017,Ipsos,A-,499,a,.0649453,0,37.7,32.5,44.07043,38.68361,"",T,http://polling.reuters.com/#poll/TM1212Y17/,49793,79480,5/24/2017,18:00:17 23 Apr 2018
Adults,4/23/2018,5/20/2017,5/24/2017,Ipsos,A-,890,a,.1110605,0,37.7,31.7,44.07043,37.88361,"",T,http://polling.reuters.com/#poll/TM1212Y17/,49792,79479,5/25/2017,18:00:17 23 Apr 2018
Adults,4/23/2018,5/21/2017,5/25/2017,Ipsos,A-,1283,a,.1538158,0,38.2,31.9,44.57043,38.08361,"",T,http://polling.reuters.com/#poll/TM1212Y17/,49791,79478,5/26/2017,18:00:17 23 Apr 2018
Adults,4/23/2018,5/22/2017,5/26/2017,Ipsos,A-,1863,a,.2151018,0,37.6,32.2,43.97042,38.38361,"",T,http://polling.reuters.com/#poll/TM1212Y17/,49799,79477,5/27/2017,18:00:17 23 Apr 2018
Adults,4/23/2018,5/23/2017,5/27/2017,Ipsos,A-,2210,a,.2464924,0,38.5,31.7,44.87043,37.88361,"",T,http://polling.reuters.com/#poll/TM1212Y17/,49798,79476,5/28/2017,18:00:17 23 Apr 2018
Adults,4/23/2018,5/24/2017,5/28/2017,Ipsos,A-,2108,a,.2278698,0,37.4,32.4,43.77043,38.58361,"",T,http://polling.reuters.com/#poll/TM1212Y17/,49797,79475,5/29/2017,18:00:17 23 Apr 2018
Adults,4/23/2018,5/25/2017,5/29/2017,Ipsos,A-,2073,a,.2177793,0,37.8,32.4,44.17043,38.58361,"",T,http://polling.reuters.com/#poll/TM1212Y17/,49796,79474,5/30/2017,18:00:17 23 Apr 2018
Adults,4/23/2018,5/26/2017,5/30/2017,Ipsos,A-,2085,a,.2133971,0,37.5,32,43.87043,38.18361,"",T,http://polling.reuters.com/#poll/TM1212Y17/,49813,79473,5/31/2017,18:00:17 23 Apr 2018
Adults,4/23/2018,5/27/2017,5/31/2017,Ipsos,A-,1872,a,.187085,0,37.3,31.8,43.67043,37.9836,"",T,http://polling.reuters.com/#poll/TM1212Y17/,49812,79472,6/1/2017,18:00:17 23 Apr 2018
Adults,4/23/2018,5/28/2017,6/1/2017,Ipsos,A-,1847,a,.1805718,0,36.6,31.6,42.97042,37.78361,"",T,http://polling.reuters.com/#poll/TM1212Y17/,49811,79471,6/2/2017,18:00:17 23 Apr 2018
Adults,4/23/2018,5/29/2017,6/2/2017,Ipsos,A-,1910,a,.1829825,0,37.7,30.5,44.07043,36.68361,"",T,http://polling.reuters.com/#poll/TM1212Y17/,49821,79470,6/3/2017,18:00:17 23 Apr 2018
Adults,4/23/2018,5/30/2017,6/3/2017,Ipsos,A-,2126,a,.1999327,0,37.9,31,44.27043,37.18361,"",T,http://polling.reuters.com/#poll/TM1212Y17/,49820,79469,6/4/2017,18:00:17 23 Apr 2018
Adults,4/23/2018,5/31/2017,6/4/2017,Ipsos,A-,2420,a,.223828,0,38.7,30.6,45.07043,36.78361,"",T,http://polling.reuters.com/#poll/TM1212Y17/,49819,79468,6/5/2017,18:00:17 23 Apr 2018
Adults,4/23/2018,6/1/2017,6/5/2017,Ipsos,A-,2410,a,.2197071,0,38.8,30.4,45.17043,36.58361,"",T,http://polling.reuters.com/#poll/TM1212Y17/,49822,79467,6/6/2017,18:00:17 23 Apr 2018
Adults,4/23/2018,6/2/2017,6/6/2017,Ipsos,A-,2371,a,.2135,0,38.9,30.4,45.27043,36.58361,"",T,http://polling.reuters.com/#poll/TM1212Y17/,49836,79466,6/7/2017,18:00:17 23 Apr 2018
Adults,4/23/2018,6/3/2017,6/7/2017,Ipsos,A-,2260,a,.2014081,0,38.9,30.5,45.27043,36.68361,"",T,http://polling.reuters.com/#poll/TM1212Y17/,49835,79465,6/8/2017,18:00:17 23 Apr 2018
Adults,4/23/2018,6/4/2017,6/8/2017,Ipsos,A-,1968,a,.173895,0,39,29.8,45.37043,35.9836,"",T,http://polling.reuters.com/#poll/TM1212Y17/,49834,79464,6/9/2017,18:00:17 23 Apr 2018
Adults,4/23/2018,6/5/2017,6/9/2017,Ipsos,A-,1520,a,.1333642,0,40.2,29,46.57043,35.18361,"",T,http://polling.reuters.com/#poll/TM1212Y17/,49848,79463,6/10/2017,18:00:17 23 Apr 2018
Adults,4/23/2018,6/6/2017,6/10/2017,Ipsos,A-,1449,a,.1263561,0,40.6,29.4,46.97042,35.58361,"",T,http://polling.reuters.com/#poll/TM1212Y17/,49847,79462,6/11/2017,18:00:17 23 Apr 2018
Adults,4/23/2018,6/7/2017,6/11/2017,Ipsos,A-,1449,a,.1256868,0,41.4,29.7,47.77043,35.88361,"",T,http://polling.reuters.com/#poll/TM1212Y17/,49846,79461,6/12/2017,18:00:17 23 Apr 2018
Adults,4/23/2018,6/8/2017,6/12/2017,Ipsos,A-,1451,a,.1253,0,40.9,30.9,47.27043,37.08361,"",T,http://polling.reuters.com/#poll/TM1212Y17/,49845,79460,6/13/2017,18:00:17 23 Apr 2018
Adults,4/23/2018,6/9/2017,6/13/2017,Ipsos,A-,1495,a,.1286397,0,39.9,31.7,46.27043,37.88361,"",T,http://polling.reuters.com/#poll/TM1212Y17/,49861,79459,6/14/2017,18:00:17 23 Apr 2018
Adults,4/23/2018,6/10/2017,6/14/2017,Ipsos,A-,1574,a,.1350814,0,39,33.2,45.37043,39.38361,"",T,http://polling.reuters.com/#poll/TM1212Y17/,49860,79458,6/15/2017,18:00:17 23 Apr 2018
Adults,4/23/2018,6/11/2017,6/15/2017,Ipsos,A-,1613,a,.1382132,0,39,32.2,45.37043,38.38361,"",T,http://polling.reuters.com/#poll/TM1212Y17/,49859,79457,6/16/2017,18:00:17 23 Apr 2018
Adults,4/23/2018,6/12/2017,6/16/2017,Ipsos,A-,1620,a,.1387556,0,39.4,32.4,45.77043,38.58361,"",T,http://polling.reuters.com/#poll/TM1212Y17/,49877,79456,6/17/2017,18:00:17 23 Apr 2018
Adults,4/23/2018,6/13/2017,6/17/2017,Ipsos,A-,1586,a,.135936,0,40.5,30.1,46.87043,36.28361,"",T,http://polling.reuters.com/#poll/TM1212Y17/,49876,79455,6/18/2017,18:00:17 23 Apr 2018
